"AD_PERFORMANCE_REPORT (Mar 1, 2022-Mar 31, 2022)"
Ad,Headline 1,Headline 2,Expanded Text Ad Headline 3,Display URL,Description,Description line 1,Description line 2,Ad type,Ad ID,Impressions,Clicks,Cost,Conversions,Responsive Search Ad headlines,Responsive Search Ad descriptions,Responsive Search Ad path 1,Responsive Search Ad path 2,Expanded Text Ad Description 2,Expanded Dynamic Search Ad Description 2,Final URL,Path 1,Path 2,Long headline,Headlines (multi asset responsive display),Long headline (multi asset responsive display),Descriptions (multi asset responsive display),CTR,Day
, --, --, --,, --,,,Responsive search ad,578450297174,107,5,3780000,0.00,"[{""assetText"":""Custom Life Size Cutouts"",""assetId"":20714108878,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Cardboard Cutouts"",""assetId"":18661344170,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Allpersonalization"",""assetId"":20714108863,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Life Size Cutouts"",""assetId"":18124022896,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Cutouts"",""assetId"":20714108866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10 % Off on First Order"",""assetId"":20714108869,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Ground Shipping"",""assetId"":18291694962,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutout"",""assetId"":20714108872,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Standee"",""assetId"":20714108881,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Life Size Poster Cutout"",""assetId"":20714108884,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""We make top class life size custom cardboard cutouts that are made from your photos!"",""assetId"":20714108887,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more"",""assetId"":20714108875,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",lifesize cutout, --, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,4.67%,2022-03-10
, --, --, --,, --,,,Responsive search ad,578450297174,15,1,660000,0.00,"[{""assetText"":""Custom Life Size Cutouts"",""assetId"":20714108878,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Cardboard Cutouts"",""assetId"":18661344170,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Allpersonalization"",""assetId"":20714108863,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Life Size Cutouts"",""assetId"":18124022896,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Cutouts"",""assetId"":20714108866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10 % Off on First Order"",""assetId"":20714108869,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Ground Shipping"",""assetId"":18291694962,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutout"",""assetId"":20714108872,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Standee"",""assetId"":20714108881,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Life Size Poster Cutout"",""assetId"":20714108884,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""We make top class life size custom cardboard cutouts that are made from your photos!"",""assetId"":20714108887,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more"",""assetId"":20714108875,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",lifesize cutout, --, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,6.67%,2022-03-12
, --, --, --,,"Get Personalized Cardboard Cutouts perfect for every occasion like a birthday, wedding.",,,Expanded dynamic search ad,587154636874,18,0,0,0.00, --, --, --, --, --,Starts @ 19.99 Just Upload Your Photo specify the height and you are Good to Go., --, --, --, --, --, --, --,0.00%,2022-03-13
, --, --, --,, --,,,Responsive search ad,556449702705,2,1,290000,0.00,"[{""assetText"":""Shop For Life Size Cutouts"",""assetId"":18124022860,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Life-Size Cut Out"",""assetId"":18069197620,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Quick Product Turn Around"",""assetId"":17994850186,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""20% Off First Order"",""assetId"":17994850162,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Upload Your Own Photon Service"",""assetId"":18671239995,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Live Previews On All Products"",""assetId"":17994850183,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Product Personalization"",""assetId"":18667833925,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Available As Foam & Coroplast"",""assetId"":18661344167,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""2-5 Day Delivery Time"",""assetId"":18671239998,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More"",""assetId"":17994850165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers"",""assetId"":17994850174,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!"",""assetId"":17994850168,""pinnedField"":""DESCRIPTION_2"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",personalized,cardboard, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,50.00%,2022-03-16
, --, --, --,, --,,,Responsive search ad,556449702705,4,0,0,0.00,"[{""assetText"":""Shop For Life Size Cutouts"",""assetId"":18124022860,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Life-Size Cut Out"",""assetId"":18069197620,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Quick Product Turn Around"",""assetId"":17994850186,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""20% Off First Order"",""assetId"":17994850162,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Upload Your Own Photon Service"",""assetId"":18671239995,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Live Previews On All Products"",""assetId"":17994850183,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Product Personalization"",""assetId"":18667833925,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Available As Foam & Coroplast"",""assetId"":18661344167,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""2-5 Day Delivery Time"",""assetId"":18671239998,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More"",""assetId"":17994850165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers"",""assetId"":17994850174,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!"",""assetId"":17994850168,""pinnedField"":""DESCRIPTION_2"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",personalized,cardboard, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,0.00%,2022-03-17
, --, --, --,, --,,,Responsive search ad,556449702705,4,0,0,0.00,"[{""assetText"":""Shop For Life Size Cutouts"",""assetId"":18124022860,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Life-Size Cut Out"",""assetId"":18069197620,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Quick Product Turn Around"",""assetId"":17994850186,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""20% Off First Order"",""assetId"":17994850162,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Upload Your Own Photon Service"",""assetId"":18671239995,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Live Previews On All Products"",""assetId"":17994850183,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Product Personalization"",""assetId"":18667833925,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Available As Foam & Coroplast"",""assetId"":18661344167,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""2-5 Day Delivery Time"",""assetId"":18671239998,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More"",""assetId"":17994850165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers"",""assetId"":17994850174,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!"",""assetId"":17994850168,""pinnedField"":""DESCRIPTION_2"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",personalized,cardboard, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,0.00%,2022-03-20
, --, --, --,, --,,,Responsive search ad,556449702705,3,0,0,0.00,"[{""assetText"":""Shop For Life Size Cutouts"",""assetId"":18124022860,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Life-Size Cut Out"",""assetId"":18069197620,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Quick Product Turn Around"",""assetId"":17994850186,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""20% Off First Order"",""assetId"":17994850162,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Upload Your Own Photon Service"",""assetId"":18671239995,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Live Previews On All Products"",""assetId"":17994850183,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Product Personalization"",""assetId"":18667833925,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Available As Foam & Coroplast"",""assetId"":18661344167,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""2-5 Day Delivery Time"",""assetId"":18671239998,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More"",""assetId"":17994850165,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""All Of Our Products Are Perfect For Birthdays, Weddings, Graduations & Baby Showers"",""assetId"":17994850174,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!"",""assetId"":17994850168,""pinnedField"":""DESCRIPTION_2"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",personalized,cardboard, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,0.00%,2022-03-21
, --, --, --,,"Get Personalized Cardboard Cutouts perfect for every occasion like a birthday, wedding.",,,Expanded dynamic search ad,587154636874,35,0,0,0.00, --, --, --, --, --,Starts @ 19.99 Just Upload Your Photo specify the height and you are Good to Go., --, --, --, --, --, --, --,0.00%,2022-03-21
,Get Life Size Cardboard Cutout,10% Off on Your First Purchase,Free Ground Shipping Order Now,,We make top class life size custom cardboard cutouts that are made from your photos!,,,Expanded text ad,578451977426,47,1,680000,0.00, --, --, --, --,"Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more", --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",lifesize cutout, --, --, --, --, --,2.13%,2022-03-02
, --, --, --,, --,,,Responsive search ad,582438969987,28,1,950000,0.00,"[{""assetText"":""Starts From $19.99"",""assetId"":34382385491,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Life Size Cardboard Cutout"",""assetId"":34382385494,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutouts"",""assetId"":20714108878,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Cardboard Cutouts"",""assetId"":18661344170,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Allpersonalization"",""assetId"":20714108863,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Life Size Cutouts"",""assetId"":18124022896,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Cutouts"",""assetId"":20714108866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10 % Off on First Order"",""assetId"":20714108869,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Ground Shipping"",""assetId"":18291694962,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutout"",""assetId"":20714108872,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Standee"",""assetId"":20714108881,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Life Size Poster Cutout"",""assetId"":20714108884,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get 10% Off on Custom Cutout"",""assetId"":23718773139,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Your Cutout Now"",""assetId"":38688489544,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10% Off on Your First Purchase"",""assetId"":38688489541,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""We make top class life size custom cardboard cutouts that are made from your photos!"",""assetId"":20714108887,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more"",""assetId"":20714108875,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Try out our revolutionary what you see is what you get previews"",""assetId"":34416786552,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Just Upload a Good quality picture of yours and specify the height and choose the material"",""assetId"":38688489547,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",lifesize cutout, --, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,3.57%,2022-03-06
, --, --, --,, --,,,Responsive search ad,582438969987,22,1,1280000,0.00,"[{""assetText"":""Starts From $19.99"",""assetId"":34382385491,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Life Size Cardboard Cutout"",""assetId"":34382385494,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutouts"",""assetId"":20714108878,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Cardboard Cutouts"",""assetId"":18661344170,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Allpersonalization"",""assetId"":20714108863,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Life Size Cutouts"",""assetId"":18124022896,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Cutouts"",""assetId"":20714108866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10 % Off on First Order"",""assetId"":20714108869,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Ground Shipping"",""assetId"":18291694962,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutout"",""assetId"":20714108872,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Standee"",""assetId"":20714108881,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Life Size Poster Cutout"",""assetId"":20714108884,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get 10% Off on Custom Cutout"",""assetId"":23718773139,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Your Cutout Now"",""assetId"":38688489544,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10% Off on Your First Purchase"",""assetId"":38688489541,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""We make top class life size custom cardboard cutouts that are made from your photos!"",""assetId"":20714108887,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more"",""assetId"":20714108875,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Try out our revolutionary what you see is what you get previews"",""assetId"":34416786552,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Just Upload a Good quality picture of yours and specify the height and choose the material"",""assetId"":38688489547,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",lifesize cutout, --, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,4.55%,2022-03-07
, --, --, --,, --,,,Responsive search ad,582438969987,2,0,0,0.00,"[{""assetText"":""Starts From $19.99"",""assetId"":34382385491,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Life Size Cardboard Cutout"",""assetId"":34382385494,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutouts"",""assetId"":20714108878,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Cardboard Cutouts"",""assetId"":18661344170,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Allpersonalization"",""assetId"":20714108863,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Life Size Cutouts"",""assetId"":18124022896,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Cutouts"",""assetId"":20714108866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10 % Off on First Order"",""assetId"":20714108869,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Ground Shipping"",""assetId"":18291694962,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutout"",""assetId"":20714108872,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Standee"",""assetId"":20714108881,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Life Size Poster Cutout"",""assetId"":20714108884,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get 10% Off on Custom Cutout"",""assetId"":23718773139,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Your Cutout Now"",""assetId"":38688489544,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10% Off on Your First Purchase"",""assetId"":38688489541,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""We make top class life size custom cardboard cutouts that are made from your photos!"",""assetId"":20714108887,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more"",""assetId"":20714108875,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Try out our revolutionary what you see is what you get previews"",""assetId"":34416786552,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Just Upload a Good quality picture of yours and specify the height and choose the material"",""assetId"":38688489547,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",lifesize cutout, --, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,0.00%,2022-03-09
,Personalized Life-Size Cut Out,Free Ground Shipping,20% Off First Order,,"Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More",,,Expanded text ad,556449702711,1,0,0,0.00, --, --, --, --,We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cardboard, --, --, --, --,0.00%,2022-03-11
, --, --, --,, --,,,Responsive search ad,582438969987,1,0,0,0.00,"[{""assetText"":""Starts From $19.99"",""assetId"":34382385491,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Life Size Cardboard Cutout"",""assetId"":34382385494,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutouts"",""assetId"":20714108878,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Cardboard Cutouts"",""assetId"":18661344170,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Allpersonalization"",""assetId"":20714108863,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Personalized Life Size Cutouts"",""assetId"":18124022896,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Cutouts"",""assetId"":20714108866,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10 % Off on First Order"",""assetId"":20714108869,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Free Ground Shipping"",""assetId"":18291694962,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Life Size Cutout"",""assetId"":20714108872,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Standee"",""assetId"":20714108881,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Life Size Poster Cutout"",""assetId"":20714108884,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get 10% Off on Custom Cutout"",""assetId"":23718773139,""pinnedField"":""HEADLINE_1"",""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Get Your Cutout Now"",""assetId"":38688489544,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""10% Off on Your First Purchase"",""assetId"":38688489541,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""We make top class life size custom cardboard cutouts that are made from your photos!"",""assetId"":20714108887,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great cutouts for schools, parties, weddings, anniversaries, sporting events & many more"",""assetId"":20714108875,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Try out our revolutionary what you see is what you get previews"",""assetId"":34416786552,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Just Upload a Good quality picture of yours and specify the height and choose the material"",""assetId"":38688489547,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",lifesize cutout, --, --, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]", --, --, --, --, --, --,0.00%,2022-03-12
,Personalized Life-Size Cut Out,Free Ground Shipping,20% Off First Order,,"Discover Our Range Of Personalized Party Favors Including Candy, Coasters, Huggers & More",,,Expanded text ad,556449702711,3,0,0,0.00, --, --, --, --,We Are Happy To Answer All Questions & Queries You May Have. Purchase Online Now!, --,"[""https://www.allpersonalization.com/products/personalized-cardboard-life-size-cutouts""]",personalized,cardboard, --, --, --, --,0.00%,2022-03-17
